ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,PRIORS,SCHOOL,RULE,TSERVD,FOLLOW,TIME,FILE,sensitive,label,sens_1,sens_2
0,0,1,1,1,1,0,0,0,11,0,21,77,0,2,1,0,3,1
0,0,1,0,0,0,0,0,5,6,0,4,79,0,3,1,0,0,3
0,1,1,0,0,0,0,0,0,9,0,7,77,10,2,1,1,2,2
0,0,1,1,1,0,0,0,4,13,0,4,76,0,3,1,0,0,2
0,1,0,0,0,1,0,0,2,11,0,12,79,0,1,1,0,0,2
0,0,0,0,0,1,0,0,15,8,0,4,70,9,3,1,1,0,3
0,0,1,1,0,1,0,0,0,10,0,12,70,0,3,1,0,2,3
0,0,1,0,0,0,0,0,0,12,0,2,79,0,3,0,0,3,1
0,0,0,0,0,0,0,0,0,10,0,2,76,0,2,1,0,1,0
0,0,1,0,0,0,0,0,0,6,1,23,72,0,3,1,0,3,0
0,0,1,1,1,1,1,0,0,10,0,18,80,0,2,1,0,3,0
0,0,0,0,0,0,0,0,0,10,0,5,76,0,1,1,0,3,0
0,0,1,1,0,1,0,0,2,11,0,7,71,0,2,1,0,1,1
0,0,0,1,0,1,0,0,0,10,1,3,78,8,3,1,1,3,1
0,0,0,0,0,1,0,0,0,10,2,7,71,0,2,1,0,3,0
0,0,1,0,0,0,0,0,0,7,0,13,72,0,1,1,0,0,2
0,0,1,0,0,0,0,0,0,10,0,2,74,0,3,1,0,2,2
0,0,1,0,0,1,0,0,1,12,0,19,78,8,2,1,1,2,3
0,0,1,0,0,1,1,0,0,10,5,55,73,5,2,1,1,3,0
0,0,1,0,0,1,0,0,-9,9,2,27,70,0,3,1,0,2,2
0,0,1,0,0,0,0,0,0,9,0,12,80,0,3,1,0,1,0
0,0,1,0,0,0,0,0,5,10,0,3,74,0,3,1,0,2,2
0,1,1,1,1,0,1,0,0,9,0,12,74,0,1,1,0,3,1
0,0,0,0,1,0,1,0,0,8,1,32,70,0,3,1,0,3,0
0,0,1,1,1,1,0,1,0,11,0,59,74,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,10,0,9,78,0,3,1,0,3,0
0,1,1,0,1,1,0,0,5,8,4,20,72,7,2,1,1,3,1
0,0,0,1,1,0,1,0,-9,11,1,36,78,0,3,1,0,1,1
0,0,1,0,1,1,1,0,1,12,0,67,71,2,2,1,1,2,2
0,0,1,0,0,0,0,0,0,9,0,6,70,0,1,1,0,1,0
0,0,1,0,0,0,0,0,5,8,0,1,74,8,3,1,1,3,0
1,1,0,0,0,0,0,0,0,7,1,11,76,0,2,1,0,3,1
0,0,1,1,0,1,0,0,2,10,6,44,81,0,3,1,0,3,1
0,1,1,0,0,0,0,0,0,12,0,4,81,0,2,1,0,2,2
0,0,0,0,0,0,0,0,0,10,3,16,71,9,3,1,1,1,0
1,0,0,0,0,0,0,0,0,2,0,10,72,0,1,0,0,0,2
0,0,0,0,0,1,0,0,2,10,1,19,80,0,2,1,0,0,2
1,0,1,0,0,0,0,0,0,0,0,5,74,60,3,1,1,0,3
0,1,1,0,0,0,0,0,0,12,0,8,74,0,2,1,0,0,2
0,1,1,1,0,1,0,0,0,8,0,31,77,15,1,1,1,3,1
0,0,1,0,0,0,0,0,0,12,0,2,71,0,3,1,0,1,1
0,0,1,0,0,0,0,0,5,9,0,1,75,0,3,1,0,2,3
1,0,1,1,0,0,0,0,0,9,0,2,70,0,2,1,0,2,2
0,0,1,0,0,1,0,0,0,10,2,12,71,0,3,1,0,3,1
0,0,1,1,1,1,0,0,0,11,1,14,78,65,2,1,1,1,1
0,1,0,0,0,1,0,0,0,5,0,6,81,0,1,1,0,0,2
0,0,0,1,1,0,1,0,9,3,5,76,71,3,3,1,1,2,3
0,0,1,1,0,0,0,0,0,11,0,2,72,0,3,1,0,3,0
0,0,1,0,0,0,0,0,2,9,0,5,73,6,3,1,1,1,1
0,1,1,0,0,0,0,0,0,12,0,4,79,0,3,0,0,1,1
0,0,1,0,0,0,0,0,0,10,0,0,72,40,3,1,1,1,0
0,1,0,1,0,1,0,0,0,9,0,20,70,45,2,1,1,3,1
0,0,1,1,1,0,1,0,1,9,0,16,76,0,2,1,0,2,2
0,0,0,0,0,0,0,0,2,11,0,4,74,18,3,1,1,1,1
0,1,0,0,0,0,0,0,1,9,1,6,80,0,1,1,0,3,0
0,0,1,1,0,0,0,0,5,8,0,5,70,20,3,1,1,0,2
0,0,1,0,0,1,0,0,1,7,0,3,71,26,3,1,1,3,1
0,0,1,0,0,0,0,0,0,10,0,2,75,0,3,1,0,1,1
0,1,1,0,1,0,0,0,0,7,0,15,71,0,2,1,0,2,2
0,0,1,0,1,0,0,0,0,9,0,26,73,18,2,1,1,3,1
0,1,1,0,0,0,0,0,3,12,2,27,74,2,1,1,1,1,1
0,1,0,0,1,0,1,0,0,9,3,23,74,42,3,1,1,1,0
0,0,1,0,1,1,0,0,0,9,0,14,74,18,3,1,1,3,1
0,0,0,0,1,1,0,0,0,12,0,24,73,0,3,1,0,3,1
0,0,0,0,0,0,0,1,16,1,0,13,79,0,3,1,0,0,3
0,0,1,0,0,0,0,0,0,9,1,20,74,18,2,1,1,1,0
0,0,1,0,0,0,0,0,0,12,1,13,70,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,9,0,11,73,3,3,1,1,1,0
1,0,1,0,1,1,1,0,1,8,3,68,77,20,2,1,1,3,0
0,0,1,0,0,0,0,0,0,12,0,2,74,56,3,1,1,3,1
0,0,1,0,1,1,0,0,0,13,0,7,77,0,3,1,0,3,1
1,0,1,1,0,0,0,0,0,13,0,4,74,21,1,1,1,3,0
0,0,0,1,1,0,0,0,1,8,14,93,74,0,3,1,0,3,1
0,1,1,0,1,1,1,0,0,10,0,13,77,61,2,1,1,3,0
0,0,1,0,0,0,0,0,0,9,0,10,79,10,3,1,1,3,0
0,0,1,0,0,0,0,0,0,11,0,3,78,36,3,0,1,3,0
0,0,1,0,0,0,0,1,3,11,0,16,76,20,2,1,1,2,2
0,1,0,0,1,0,1,0,0,9,3,23,74,0,3,1,0,3,0
0,0,1,0,1,1,0,1,3,9,0,27,71,0,1,1,0,2,2
0,0,1,0,0,1,0,0,3,12,0,2,70,0,3,1,0,2,3
0,0,1,0,0,0,0,0,0,7,1,6,73,41,3,1,1,3,0
0,0,1,0,0,0,0,0,0,11,0,5,76,47,2,1,1,1,1
0,0,0,0,0,0,0,0,-9,10,0,13,79,52,3,1,1,1,0
0,0,1,0,0,0,0,0,0,12,0,4,77,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,11,0,4,72,0,3,0,0,0,2
0,0,1,0,0,1,0,0,3,8,0,6,77,0,3,1,0,2,2
1,0,1,1,0,0,0,0,1,12,2,7,70,22,1,1,1,1,1
0,0,0,1,1,1,1,0,0,12,2,49,70,39,3,0,1,3,1
1,0,1,1,0,0,0,0,0,12,0,5,77,0,2,1,0,0,3
0,0,1,0,0,0,0,0,0,9,0,0,72,16,3,1,1,3,0
0,1,1,0,1,1,1,0,0,7,1,25,77,63,2,1,1,2,2
0,0,1,0,0,1,0,0,1,9,1,11,80,0,3,1,1,3,1
0,0,1,0,0,0,0,0,2,8,0,1,76,0,3,1,0,0,2
0,0,1,0,1,1,1,0,0,10,4,27,77,0,1,1,0,3,1
0,0,1,0,0,0,0,0,0,8,2,7,80,0,3,1,0,3,0
0,0,1,0,0,0,0,0,0,10,0,6,70,0,2,0,0,3,0
1,0,0,1,0,0,0,0,3,3,0,8,73,0,2,1,0,2,3
0,0,1,0,0,1,0,0,1,6,0,2,75,67,3,1,1,0,2
0,0,1,0,1,0,0,0,2,8,0,9,71,60,3,1,1,1,1
0,0,1,0,1,1,1,0,0,11,2,33,70,13,1,1,1,2,3
0,1,1,0,0,1,1,0,0,10,2,19,73,0,2,1,0,3,1
0,0,0,0,0,0,0,0,1,9,4,5,79,18,3,1,1,3,1
0,0,0,1,0,0,0,0,0,10,0,3,78,0,3,1,0,3,1
0,0,0,0,0,0,0,0,0,8,0,13,73,0,3,1,0,2,3
0,0,1,0,1,0,1,0,6,12,3,22,80,0,3,0,0,1,1
0,0,1,0,0,0,0,0,0,11,0,5,74,0,3,1,0,3,1
0,0,1,1,1,0,1,0,-9,9,14,43,76,20,3,1,1,1,1
0,0,1,0,0,0,0,0,0,7,0,16,80,5,3,1,1,1,0
0,0,1,0,0,0,0,0,0,0,0,29,73,0,3,1,0,0,3
0,0,1,1,1,0,1,0,2,10,1,19,74,0,3,1,0,1,1
0,0,0,1,0,1,0,0,0,5,1,58,75,0,2,1,0,1,1
0,0,0,0,0,0,0,0,0,10,3,15,76,0,3,1,0,1,0
0,0,1,0,0,0,0,0,0,8,0,10,73,0,3,1,0,1,0
0,1,1,0,1,0,1,0,-9,12,2,34,72,6,3,1,1,1,1
0,0,1,0,0,0,0,0,0,11,0,11,77,18,3,1,1,1,0
0,1,1,0,1,0,1,0,0,10,3,50,72,8,1,1,1,1,1
0,0,1,0,0,0,0,0,1,9,0,8,75,36,3,1,1,1,1
0,0,1,0,0,0,0,0,0,13,0,1,70,0,3,1,0,2,2
0,1,1,0,1,1,1,0,2,13,0,38,74,7,2,1,1,0,2
0,0,1,0,0,1,0,0,1,12,0,3,74,0,3,1,0,2,2
0,0,1,0,0,0,0,0,0,12,0,8,78,0,2,1,0,3,1
1,1,0,0,0,0,0,0,0,10,0,13,71,0,1,0,0,2,3
0,0,1,0,0,0,0,0,1,7,0,5,81,0,2,1,0,3,0
0,0,0,1,0,0,0,0,6,10,1,6,70,0,3,1,0,2,3
0,0,1,1,1,1,1,0,4,8,4,70,79,53,3,1,1,2,2
0,1,0,1,0,1,0,0,5,10,1,10,79,10,2,1,1,2,3
0,0,1,0,0,0,0,0,0,12,0,2,78,0,3,1,0,2,3
0,0,0,0,1,0,1,0,0,10,3,30,79,30,3,1,1,1,0
0,1,0,0,0,0,0,0,0,0,0,3,80,46,3,1,1,1,1
0,0,1,0,0,1,0,0,0,12,0,3,80,31,3,1,1,2,2
0,0,0,1,0,0,0,0,0,10,3,10,81,18,1,1,1,3,0
0,0,0,0,0,1,0,0,1,11,1,5,78,33,3,1,1,3,1
0,0,1,1,1,1,1,0,-9,13,6,55,76,64,3,1,1,3,1
0,0,1,0,1,1,1,0,1,9,0,30,80,0,2,1,0,1,1
0,0,1,1,0,0,1,0,0,8,8,42,74,0,3,1,0,3,0
1,0,0,0,0,0,0,0,0,10,0,5,70,0,2,1,0,1,1
0,0,1,0,0,0,0,0,14,8,0,1,81,0,3,1,0,0,3
0,0,1,0,1,1,1,0,1,12,0,30,77,45,1,1,1,1,1
0,0,1,1,1,0,0,0,5,8,5,58,74,13,2,1,1,3,1
1,0,0,0,0,0,0,0,3,5,0,5,75,21,2,1,1,2,3
0,0,1,0,0,1,0,0,0,12,0,9,75,0,3,1,0,2,3
1,0,1,1,1,1,0,1,0,10,0,21,71,0,1,0,0,1,1
0,0,1,0,0,0,0,0,0,12,0,2,73,0,3,1,0,0,2
0,0,0,0,0,1,0,0,0,10,0,2,77,0,2,1,0,1,1
1,0,1,0,0,1,0,0,9,15,0,3,71,14,2,1,1,2,3
0,0,0,0,0,0,0,0,3,12,0,4,73,0,1,1,0,1,0
0,0,0,0,0,0,0,0,2,10,6,19,73,0,3,1,0,3,1
0,1,1,1,1,1,1,0,1,12,0,18,71,61,2,1,1,1,1
0,1,1,0,0,0,0,0,1,9,2,29,81,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,10,1,54,70,30,1,1,1,3,1
0,0,1,0,0,1,0,0,0,10,0,4,79,0,3,1,0,3,0
0,0,1,0,0,1,0,0,0,12,0,8,73,0,3,1,0,3,1
0,0,1,0,0,0,1,0,1,9,4,24,73,0,3,1,0,3,0
0,1,1,0,0,1,0,0,1,7,7,35,74,13,2,1,1,2,2
0,0,1,0,0,0,0,0,0,9,0,7,77,0,3,1,0,3,0
0,0,1,1,0,1,0,0,0,9,0,3,75,0,2,1,0,3,1
0,1,0,0,0,0,0,0,0,9,0,7,74,0,1,1,0,3,0
0,0,1,0,0,0,0,0,0,8,0,2,81,0,3,1,0,3,1
0,0,0,1,0,0,1,0,3,10,27,55,81,5,2,1,1,3,1
1,0,1,0,0,1,0,0,0,10,2,11,72,29,2,1,1,3,1
0,0,1,1,1,1,1,0,3,9,4,53,72,0,3,1,0,1,1
0,1,1,0,1,0,0,1,0,5,0,13,74,0,1,1,0,0,3
0,0,0,0,0,0,0,0,0,12,0,10,80,0,2,1,0,3,1
0,0,1,0,0,0,1,0,0,12,0,6,80,0,2,1,0,3,1
0,1,0,0,0,1,0,0,-9,9,1,13,81,0,3,1,0,1,1
0,0,0,0,0,0,0,0,1,12,0,5,71,9,1,1,1,1,1
0,0,1,0,0,0,0,0,15,10,0,1,81,0,3,1,0,0,3
0,0,1,0,1,1,0,1,0,9,0,16,70,0,3,1,0,2,2
0,0,1,0,1,1,1,0,0,8,1,26,75,19,2,1,1,1,1
0,0,1,0,0,1,0,0,0,8,0,8,79,0,2,1,0,3,1
1,0,0,0,0,0,0,0,3,12,0,34,76,27,1,1,1,1,1
0,1,1,0,1,1,1,0,-9,10,2,25,72,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,9,0,2,78,0,3,1,0,1,0
0,0,1,0,0,0,0,0,3,8,0,7,73,0,2,1,0,2,3
0,0,1,1,1,1,0,1,5,3,0,77,71,0,3,1,0,2,3
0,1,1,1,1,0,0,0,0,6,1,12,73,0,2,1,0,2,2
0,0,1,0,1,1,1,0,2,8,2,84,79,7,3,1,1,3,0
0,0,1,0,0,0,0,0,0,9,0,4,76,0,1,1,0,1,0
1,1,1,1,0,0,0,0,1,12,4,30,80,0,2,1,0,3,1
0,0,0,0,1,0,1,0,0,9,1,38,72,0,2,1,0,3,0
1,1,0,0,0,0,0,0,0,10,2,9,71,7,1,1,1,1,0
0,0,1,1,0,1,1,0,0,10,0,27,75,15,2,1,1,1,1
0,0,1,1,0,0,0,0,0,12,0,3,76,70,2,1,1,3,1
0,0,1,0,1,0,1,0,0,11,0,8,73,0,1,0,0,3,1
0,0,0,0,0,0,0,0,5,8,0,4,71,29,3,1,1,0,2
0,0,1,0,0,0,1,0,0,8,7,21,73,67,3,1,1,1,0
0,0,0,1,0,0,0,0,0,0,0,11,79,0,3,1,0,0,3
0,0,1,0,0,0,0,0,0,11,0,8,79,0,2,1,0,3,0
0,0,1,1,0,0,0,1,0,11,0,4,75,0,2,1,0,3,1
0,0,1,1,0,1,0,0,0,10,1,15,74,22,1,1,1,3,1
0,0,0,0,0,0,0,0,13,3,0,14,71,17,3,1,1,0,3
0,0,1,0,0,0,0,1,1,12,5,14,73,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,7,0,11,76,0,3,1,0,1,0
0,0,0,0,0,1,0,0,0,4,1,12,76,0,3,1,0,0,2
1,0,1,0,0,0,0,0,0,10,0,5,72,75,2,1,0,1,1
0,0,1,0,0,0,0,0,0,9,0,6,81,0,2,1,0,1,0
0,0,0,0,0,0,0,0,1,12,4,8,70,0,1,1,0,0,2
0,0,0,0,1,0,1,0,1,9,2,19,77,74,2,1,1,1,1
0,0,0,0,0,0,0,0,2,10,0,8,79,0,2,1,0,0,2
0,0,0,1,0,1,0,0,2,14,2,68,76,19,3,1,1,0,2
0,1,0,0,0,1,0,0,4,11,0,6,78,0,1,1,0,2,2
0,0,1,0,0,1,0,0,0,10,0,7,76,23,3,1,1,1,1
0,0,1,0,0,1,0,0,0,8,0,2,71,0,3,1,0,2,2
0,0,1,1,0,1,0,0,1,10,0,6,71,0,3,1,0,3,1
1,1,1,1,0,0,0,0,0,11,0,9,73,0,2,1,0,3,0
0,0,1,0,1,0,1,0,0,8,1,23,73,0,3,1,0,1,0
0,0,1,1,1,0,0,1,0,9,15,61,79,7,3,1,1,0,2
1,0,0,0,0,1,0,0,-9,8,1,7,71,17,3,1,1,1,1
0,0,0,0,0,0,0,0,1,7,1,6,78,5,3,1,1,3,1
0,0,1,0,0,0,0,0,0,9,0,3,77,0,2,1,0,3,0
0,1,1,1,1,0,1,0,2,6,0,32,71,16,1,1,1,2,2
0,0,1,0,0,0,0,0,0,12,0,6,70,0,2,1,0,1,1
0,0,1,0,1,0,0,1,0,9,3,27,70,0,2,1,0,1,1
0,0,0,0,0,0,0,0,0,12,1,5,78,0,3,1,0,1,1
0,0,1,1,0,0,0,0,0,10,0,2,79,46,3,1,1,2,2
0,0,1,0,0,1,0,0,1,10,0,7,73,0,1,1,0,3,1
0,0,1,0,1,1,1,0,1,11,0,48,70,29,2,1,1,3,1
0,0,0,1,1,0,1,0,9,5,6,42,71,28,3,1,1,2,3
0,0,0,0,1,0,1,0,2,11,2,75,79,44,2,1,1,3,1
0,0,1,1,0,0,0,0,0,11,0,1,73,0,3,1,0,1,1
0,0,1,0,0,0,0,0,8,11,0,2,71,26,3,1,1,0,2
1,0,1,0,1,1,1,0,0,11,2,30,78,0,1,1,0,0,2
0,0,1,0,1,1,0,1,1,8,0,97,74,0,3,1,0,0,3
0,0,1,1,0,1,0,0,0,10,8,65,71,0,3,1,0,1,1
0,0,1,1,1,1,1,0,9,10,3,109,74,6,3,1,1,0,3
1,1,0,0,0,0,0,0,0,6,2,7,76,2,3,1,1,1,0
0,1,0,0,1,0,1,0,8,12,0,7,80,0,2,1,0,0,2
0,0,0,0,0,0,0,0,6,8,0,11,76,8,2,0,1,1,1
0,0,1,1,0,1,0,0,0,16,1,16,70,0,1,1,0,0,2
0,1,1,1,0,1,0,0,0,7,0,8,78,0,2,1,0,0,2
0,0,1,0,0,0,0,0,0,10,0,3,74,0,3,1,0,0,2
0,0,0,0,0,0,0,0,0,11,0,5,70,41,2,1,1,1,0
0,1,1,1,0,1,0,0,0,7,0,6,80,62,1,1,1,0,3
0,0,0,0,0,0,0,0,0,12,0,3,79,0,3,1,0,0,2
0,0,1,0,1,0,1,0,0,14,0,20,78,54,2,1,1,2,3
0,0,1,0,0,0,0,0,0,7,0,1,74,0,3,1,0,2,3
1,0,1,0,0,1,0,0,0,9,0,9,73,0,2,1,0,2,3
0,0,0,0,0,1,0,0,3,8,0,4,73,35,3,1,1,2,2
0,0,0,1,1,0,0,0,7,9,5,67,73,0,3,1,0,2,2
0,0,0,0,0,0,0,0,3,5,0,3,76,0,3,1,0,2,3
0,0,1,0,0,0,0,0,6,8,0,3,79,0,3,1,0,2,2
0,0,1,1,0,0,0,0,-9,11,0,1,81,12,3,1,1,2,3
0,0,1,0,0,1,0,0,-9,8,0,96,70,0,3,0,0,2,2
0,0,0,0,0,0,0,0,0,8,0,3,74,0,3,0,0,3,0
0,0,1,0,0,0,0,0,0,11,2,14,70,0,1,1,0,3,0
0,0,0,0,0,0,0,0,1,9,0,5,77,14,3,1,1,1,1
0,0,0,0,0,0,0,0,4,12,1,5,81,0,3,1,0,0,2
0,0,0,0,0,0,0,0,1,10,0,4,81,53,3,0,1,1,0
0,1,0,0,0,0,0,0,9,8,0,12,81,0,2,1,0,2,3
0,0,1,0,1,0,1,0,0,11,1,41,74,0,2,1,0,1,1
0,0,1,0,0,0,0,0,0,5,1,13,71,0,3,1,0,1,0
0,0,1,1,0,0,0,0,0,11,0,4,71,28,3,1,1,0,3
1,0,1,0,1,0,0,0,0,12,0,31,70,0,1,1,0,3,1
0,0,0,0,0,0,0,0,0,10,0,5,78,45,2,1,1,1,0
0,0,1,0,0,0,0,0,0,10,0,2,81,0,3,1,0,1,0
0,0,1,0,0,1,0,0,-9,10,0,42,72,38,3,1,1,1,1
0,0,1,0,0,0,0,0,1,12,0,3,70,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,9,0,10,73,0,3,1,0,1,0
0,0,0,0,0,0,0,0,0,8,0,5,78,0,3,1,0,3,0
0,0,0,0,0,0,0,0,0,9,0,6,70,11,2,1,1,1,0
0,0,0,0,0,1,0,0,0,9,0,6,77,0,3,1,0,3,1
0,0,1,1,0,0,0,0,0,0,1,9,74,0,3,1,0,2,2
0,0,1,0,0,0,0,0,0,9,0,9,79,18,3,1,1,1,0
0,0,1,1,1,0,0,1,0,6,0,13,70,0,1,1,0,0,3
1,0,1,0,0,1,0,0,7,8,1,8,77,2,2,1,1,2,3
0,1,1,0,1,0,1,0,0,0,0,22,81,0,3,1,0,0,3
0,0,1,0,0,0,0,0,0,12,0,4,73,0,2,1,0,0,3
0,0,0,1,0,0,0,0,3,12,7,8,72,59,3,1,1,2,3
0,0,1,0,0,1,0,0,0,16,1,9,74,66,3,0,1,1,1
0,0,1,0,0,0,1,0,11,12,0,9,75,0,3,1,0,0,3
1,0,1,1,0,0,0,0,0,12,0,6,74,0,1,1,0,0,2
0,1,0,0,0,1,0,0,7,9,0,6,80,0,2,1,0,0,0
0,0,1,0,0,1,0,0,0,8,2,36,71,27,2,1,1,1,1
0,0,1,0,1,0,1,0,0,9,5,26,76,17,3,1,1,1,0
0,0,1,1,0,0,0,0,2,10,0,0,74,0,3,1,0,2,2
1,0,1,1,0,0,0,0,0,4,0,5,75,0,1,1,0,2,3
0,1,1,0,0,1,0,0,0,10,0,9,78,0,2,1,0,3,0
0,0,1,1,0,0,0,0,2,11,0,5,80,0,2,1,0,2,2
0,0,0,0,0,0,0,0,5,3,0,3,71,4,3,1,1,2,3
0,0,1,0,1,0,1,0,0,12,0,42,81,25,1,1,1,1,0
0,0,0,0,0,0,0,0,-9,11,0,0,79,0,3,1,0,0,3
0,0,1,0,0,1,0,0,1,8,4,56,70,6,2,1,1,1,1
0,0,1,0,0,1,0,0,5,10,0,3,73,46,2,1,1,0,3
0,0,1,0,1,1,0,1,2,7,1,63,73,0,1,1,0,2,3
0,0,1,1,0,0,0,0,1,11,0,2,76,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,11,0,12,76,43,3,0,1,1,1
0,0,1,1,0,0,0,0,4,5,0,17,73,0,3,1,0,2,3
0,0,1,1,1,0,1,0,2,7,6,111,72,0,3,1,0,2,2
0,1,1,0,1,1,1,0,1,10,1,38,74,12,2,1,1,3,1
0,0,1,0,0,0,0,0,0,8,1,32,72,18,3,1,1,3,0
0,0,1,0,0,0,0,0,0,8,1,13,73,57,3,1,1,3,0
1,1,1,0,0,0,0,0,0,12,4,24,74,0,2,1,0,3,1
0,0,1,0,0,0,0,0,1,8,0,7,71,42,1,1,1,3,0
0,0,1,0,1,0,1,0,0,10,0,24,73,0,2,1,0,1,1
0,0,1,1,1,0,1,0,0,0,0,36,70,0,3,1,0,2,3
0,0,1,0,0,0,0,0,0,12,0,7,76,0,3,1,0,3,1
0,0,0,0,1,1,1,0,1,10,4,38,72,10,2,1,1,3,1
0,0,0,0,1,1,1,0,3,12,2,54,70,0,1,1,0,2,2
0,0,1,1,1,1,1,0,0,9,0,12,76,0,3,1,0,3,1
0,0,1,0,0,1,0,0,1,6,0,30,70,0,2,1,0,2,3
0,0,1,0,0,0,0,0,1,12,0,3,72,33,3,1,1,0,2
0,0,1,1,0,0,0,0,1,10,0,1,81,73,3,1,1,0,2
0,0,0,0,0,0,0,0,-9,10,0,2,81,0,3,1,0,1,0
0,0,0,0,0,0,0,0,1,12,0,7,76,0,2,1,0,1,1
0,0,1,0,0,0,0,0,0,12,0,5,77,0,3,1,0,3,0
1,1,1,0,1,1,1,0,1,11,8,88,80,15,1,1,1,3,1
0,0,0,0,0,0,0,0,0,8,0,6,72,0,2,1,0,3,0
0,0,1,0,0,0,0,0,1,11,0,5,75,0,3,1,0,1,0
0,0,1,0,0,0,0,0,1,10,0,2,80,0,3,1,0,0,2
0,0,1,1,0,0,0,0,1,12,1,17,77,0,2,1,0,1,1
1,0,1,0,1,1,1,0,1,13,5,82,71,17,1,1,1,1,1
0,0,1,0,1,0,1,0,0,7,1,12,73,0,2,1,0,3,1
1,0,0,1,0,0,0,0,0,7,0,11,71,0,2,1,0,0,3
0,0,1,1,1,1,0,1,0,12,5,94,80,10,3,1,1,1,1
0,0,1,1,1,1,1,0,1,12,0,16,80,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,11,0,1,72,0,3,1,0,1,0
0,0,1,0,1,0,1,0,0,8,0,15,80,0,3,1,0,3,0
0,0,1,0,1,1,1,0,0,12,1,45,77,0,2,1,0,3,1
0,0,1,1,0,0,0,0,0,5,0,3,75,0,3,1,0,2,3
0,0,1,0,1,0,1,0,2,11,8,104,73,8,2,1,1,1,1
0,0,1,0,1,1,1,0,3,11,2,37,75,49,1,1,1,1,1
0,0,0,0,0,0,0,0,0,10,0,4,71,0,3,1,0,3,0
0,0,0,0,0,0,0,0,0,10,0,6,78,46,3,1,1,1,0
0,1,1,0,0,1,0,0,0,12,0,11,70,22,2,0,1,1,1
0,1,1,0,1,1,1,0,2,10,0,50,78,5,2,1,1,1,1
0,0,1,0,1,1,0,1,1,6,0,13,78,3,3,1,1,2,3
0,1,1,1,0,1,0,0,1,11,0,5,76,0,1,1,0,3,1
0,0,1,1,0,1,0,0,0,8,0,2,70,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,8,1,6,74,0,2,1,0,3,0
0,0,1,1,1,1,0,1,2,5,6,112,75,0,3,1,0,0,3
0,0,1,0,1,0,1,0,0,10,0,11,81,14,3,1,1,1,0
0,0,1,1,0,1,0,0,0,12,1,16,80,37,2,1,1,2,2
1,1,0,0,1,0,1,0,-9,9,9,41,73,5,3,1,1,3,1
0,0,1,0,1,1,0,0,0,8,3,41,71,57,1,1,1,3,1
0,0,1,0,0,0,1,0,0,12,0,2,70,0,3,1,0,3,1
0,0,1,0,0,0,0,0,2,10,0,31,81,1,3,1,1,1,0
0,0,1,0,0,0,0,0,0,10,0,5,78,0,3,1,0,3,1
0,0,0,0,0,0,0,0,5,10,0,5,76,2,2,1,1,0,2
0,0,1,1,0,1,0,0,0,12,0,9,70,0,2,1,0,2,2
0,0,1,1,0,1,0,0,0,12,0,6,80,0,1,1,0,3,1
0,0,1,0,0,1,0,0,0,11,0,10,76,0,2,1,0,3,1
0,0,1,0,1,0,0,1,4,4,0,22,75,0,2,1,0,2,3
0,0,1,1,0,1,0,1,3,11,0,47,71,8,3,1,1,3,1
0,0,0,0,0,0,0,0,0,10,0,3,76,8,1,1,1,3,0
0,1,1,0,0,0,0,0,0,9,2,16,76,62,2,1,1,2,2
0,0,1,0,1,1,0,0,0,14,0,26,79,0,3,1,0,1,1
0,1,1,0,0,0,0,0,0,8,0,7,80,0,2,1,0,3,1
0,0,1,1,1,1,0,1,2,11,0,36,73,0,1,1,0,2,3
0,0,1,0,0,1,1,0,0,9,1,25,71,0,2,0,0,3,1
0,1,0,0,0,0,0,0,4,7,0,22,76,0,2,1,0,2,3
0,0,1,0,0,0,0,0,5,0,0,6,72,0,3,1,0,2,3
0,0,0,1,1,1,1,0,11,9,1,52,80,72,3,1,1,2,3
0,0,0,0,0,1,0,0,18,10,0,6,73,0,3,1,0,2,3
0,0,1,1,1,1,1,0,0,12,3,46,80,0,3,1,0,1,1
0,0,1,1,0,1,0,0,0,12,0,2,72,0,3,1,0,2,3
0,0,1,0,0,0,0,0,3,11,0,2,80,12,3,1,1,2,3
0,0,1,0,0,0,0,0,0,10,0,13,78,47,1,1,1,1,1
0,0,1,0,0,0,0,0,3,7,0,3,75,0,3,1,0,0,3
0,0,0,0,0,0,0,0,1,9,2,7,73,10,3,1,1,1,1
0,0,1,0,0,0,0,0,0,12,0,12,70,0,2,1,0,1,1
0,0,1,0,1,0,0,0,1,9,1,12,71,8,3,1,1,3,0
0,0,1,0,0,1,0,0,0,10,0,6,77,0,3,1,0,3,1
0,0,0,1,0,0,0,0,0,8,1,61,76,0,3,1,0,3,1
0,0,0,0,0,0,0,0,-9,8,0,4,77,0,3,0,0,1,1
0,0,0,1,0,0,0,0,0,12,0,117,71,0,3,1,0,2,2
